Country.Name,Country.ISO,Series.Name,Series.Year,Indicator,Sex,Series.Type,Series.Category,Data.Collection.Method,Model.Life.Table,Years.Preceding.the.Survey or Time.Since.First.Birth or Age.Group.of.Women,Interval,Reference.Date,Estimates,Standard.Error.of.Estimates,Indirect.method.based.on.TSFB,Method.based.on.Age.Group.of.Women,Inclusion,Adjustment,DataCatalogID
Togo,TGO,Census,1958,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD North,45-49,,"1945,073","265,73",,,1,1,,2574
Tonga,TON,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2018,5","23,19","3,04",,,0,,566
Tonga,TON,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2017,5","21,28","2,89",,,0,,566
Tonga,TON,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2016,5","15,55","2,44",,,0,,566
Tonga,TON,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2015,5","18,59","2,62",,,0,,566
Tonga,TON,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2014,5","19,07","2,62",,,0,,566
Tonga,TON,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2013,5","15,70","2,36",,,0,,566
Tonga,TON,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2012,5","10,56","1,91",,,0,,566
Tonga,TON,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2011,5","10,37","1,88",,,0,,566
Tonga,TON,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2010,5","9,39","1,78",,,0,,566
Tonga,TON,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2009,5","11,03","1,92",,,0,,566
Tonga,TON,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2008,5","11,19","1,92",,,0,,566
Tonga,TON,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2007,5","11,37","1,93",,,0,,566
Tonga,TON,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2006,5","11,85","1,96",,,0,,566
Tonga,TON,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2003,5","21,94","2,67",,,0,,566
Tonga,TON,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2002,5","21,98","2,70",,,0,,566
Tonga,TON,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2001,5","17,73","2,46",,,0,,566
Tonga,TON,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2000,5","15,43","2,29",,,0,,566
Tonga,TON,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1999,5","14,78","2,23",,,0,,566
Tonga,TON,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1998,5","15,51","2,27",,,0,,566
Tonga,TON,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1997,5","12,08","2,02",,,0,,566
Tonga,TON,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1996,5","8,23","1,65",,,0,,566
Tonga,TON,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1995,5","7,97","1,62",,,0,,566
Tonga,TON,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1994,5","5,63","1,35",,,0,,566
Tonga,TON,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1993,5","7,95","1,60",,,0,,566
Tonga,TON,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1992,5","7,99","1,60",,,0,,566
Tonga,TON,Multiple Indicator Cluster Survey,2019,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,5,"2016,5","16,81","5,25",,,1,,7881
Tonga,TON,Multiple Indicator Cluster Survey,2019,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,5,"2011,5","7,51","2,83",,,1,,7881
Tonga,TON,Multiple Indicator Cluster Survey,2019,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,5,"2006,5","16,52","5,20",,,1,,7881
Tonga,TON,Multiple Indicator Cluster Survey,2019,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,5,"2001,5","10,00","3,62",,,1,,7881
Tonga,TON,Multiple Indicator Cluster Survey,2019,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,5,"1996,5","20,06","9,29",,,1,,7881
Tonga,TON,Census,2016,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,20-24,,"2011,657","6,87",,,1,0,,7239
Tonga,TON,Census,2016,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,25-29,,"2010,234","8,25",,,1,1,,7239
Tonga,TON,Census,2016,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,30-34,,"2009,236","10,27",,,1,1,,7239
Tonga,TON,Census,2016,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,35-39,,"2008,463","12,37",,,1,1,,7239
Tonga,TON,Census,2016,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,40-44,,"2007,315","10,59",,,1,1,,7239
Tonga,TON,Census,2016,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,45-49,,"2004,911","13,08",,,1,1,,7239
Tonga,TON,National Demographic and Health Survey,2012,Under-five Mortality Rate,Total,Direct,NDHS,Full Birth Histories,,,5,"2010,3","23,20","4,70",,,1,,5448
Tonga,TON,National Demographic and Health Survey,2012,Under-five Mortality Rate,Total,Direct,NDHS,Full Birth Histories,,,5,"2005,3","11,60","2,50",,,1,,5448
Tonga,TON,National Demographic and Health Survey,2012,Under-five Mortality Rate,Total,Direct,NDHS,Full Birth Histories,,,5,"2000,3","14,80","3,50",,,1,,5448
Tonga,TON,Census,2006,Under-five Mortality Rate,Total,Household Deaths,Census,Household Deaths,,,1,"2006,421","24,60",,,,0,,1595
Tonga,TON,Census,2006,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,20-24,,"2005,1","22,00",,0,1,0,,1595
Tonga,TON,Census,2006,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,25-29,,"2003,7","20,00",,0,1,1,,1595
Tonga,TON,Census,2006,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,30-34,,"2001,8","20,00",,0,1,1,,1595
Tonga,TON,Census,2006,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,35-39,,"1999,7","22,00",,0,1,1,,1595
Tonga,TON,Census,2006,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,40-44,,"1997,2","21,00",,0,1,1,,1595
Tonga,TON,Census,2006,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,45-49,,"1994,2","21,00",,0,1,1,,1595
Tonga,TON,Census,1996,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,20-24,,"1994,7","21,00",,0,1,0,,1294
Tonga,TON,Census,1996,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,25-29,,"1993,3","19,00",,0,1,1,,1294
Tonga,TON,Census,1996,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,30-34,,"1991,5","22,00",,0,1,1,,1294
Tonga,TON,Census,1996,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,35-39,,"1989,4","24,00",,0,1,1,,1294
Tonga,TON,Census,1996,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,40-44,,"1986,9","32,00",,0,1,1,,1294
Tonga,TON,Census,1996,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,45-49,,"1983,9","28,00",,0,1,1,,1294
Tonga,TON,Census,1986,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,20-24,,"1984,6","33,00",,0,1,0,,929
Tonga,TON,Census,1986,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,25-29,,"1983,3","25,00",,0,1,1,,929
Tonga,TON,Census,1986,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,30-34,,"1981,8","31,00",,0,1,1,,929
Tonga,TON,Census,1986,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,35-39,,1980,"29,00",,0,1,1,,929
Tonga,TON,Census,1986,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,40-44,,"1977,8","36,00",,0,1,1,,929
Tonga,TON,Census,1986,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,45-49,,"1974,7","43,00",,0,1,1,,929
Tonga,TON,Census,1976,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,20-24,,"1972,8","25,00",,0,1,0,,84
Tonga,TON,Census,1976,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,25-29,,"1971,5","31,00",,0,1,1,,84
Tonga,TON,Census,1976,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,30-34,,"1970,2","44,00",,0,1,1,,84
Tonga,TON,Census,1976,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,35-39,,1969,"41,00",,0,1,1,,84
Tonga,TON,Census,1976,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,40-44,,"1967,3","54,00",,0,1,1,,84
Tonga,TON,Census,1976,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,45-49,,"1964,6","64,00",,0,1,1,,84
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2012,5","11,78","0,75",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2011,5","13,72","0,81",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2010,5","14,17","0,82",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2009,5","15,22","0,85",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2008,5","19,16","0,98",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2007,5","12,14","0,76",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2006,5","13,85","0,82",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2005,5","15,18","0,86",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2004,5","16,00","0,89",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2003,5","24,01","1,09",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2002,5","21,47","1,03",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2001,5","21,20","1,02",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2000,5","21,84","1,04",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1999,5","19,63","0,98",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1998,5","19,67","0,99",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1997,5","22,46","1,05",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1996,5","20,78","1,00",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1995,5","21,99","1,02",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1994,5","14,40","0,86",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1993,5","13,77","0,81",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1992,5","12,57","0,74",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1991,5","12,83","0,76",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1990,5","15,07","0,79",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1989,5","11,23","0,67",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1988,5","14,93","0,71",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1987,5","14,60","0,68",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1986,5","15,65","0,69",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1985,5","15,25","0,67",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1984,5","19,77","0,77",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1983,5","20,25","0,77",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1982,5","27,23","0,88",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1981,5","26,97","0,88",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1980,5","31,85","0,97",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1979,5","29,95","0,96",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1978,5","28,15","0,95",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1977,5","29,58","0,99",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1976,5","34,22","1,12",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1975,5","33,46","1,08",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1974,5","37,06","1,19",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1973,5","42,70","1,28",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1972,5","33,62","1,09",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1971,5","40,78","1,25",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1970,5","42,13","1,26",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1969,5","44,14","1,30",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1968,5","43,35","1,26",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1967,5","43,24","1,25",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1966,5","47,70","1,29",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1965,5","44,16","1,22",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1964,5","43,61","1,19",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1963,5","50,57","1,26",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1962,5","47,04","1,21",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1961,5","52,28","1,28",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1960,5","58,17","1,35",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1959,5","74,59","1,56",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1958,5","77,73","1,61",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1957,5","70,56","1,55",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1956,5","77,81","1,64",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1955,5","79,18","1,63",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1954,5","83,21","1,68",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1953,5","90,65","1,80",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1952,5","107,94","1,99",,,0,,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1951,5","94,88","1,88",,,0,,567
Trinidad and Tobago,TTO,UNPD Vital Registration Data 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2018,5","9,54",,,,0,,567
Trinidad and Tobago,TTO,UNPD Vital Registration Data 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2017,5","10,95",,,,0,,567
Trinidad and Tobago,TTO,UNPD Vital Registration Data 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2016,5","12,99",,,,0,,567
Trinidad and Tobago,TTO,UNPD Vital Registration Data 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2015,5","10,43",,,,0,,567
Trinidad and Tobago,TTO,UNPD Vital Registration Data 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1950,5","96,46",,,,0,,567
Trinidad and Tobago,TTO,Preliminary MoH Vital Registration Data,2019,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2018,5","11,10",,,,0,,567
Trinidad and Tobago,TTO,Preliminary MoH Vital Registration Data,2019,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2017,5","13,17",,,,0,,567
Trinidad and Tobago,TTO,Preliminary MoH Vital Registration Data,2019,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2016,5","13,89",,,,0,,567
Trinidad and Tobago,TTO,Preliminary MoH Vital Registration Data,2019,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2015,5","10,98",,,,0,,567
Trinidad and Tobago,TTO,Preliminary MoH Vital Registration Data,2019,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2014,5","13,06",,,,0,,567
Trinidad and Tobago,TTO,Preliminary MoH Vital Registration Data,2019,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2013,5","14,33",,,,0,,567
Trinidad and Tobago,TTO,Preliminary MoH Vital Registration Data,2019,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2012,5","12,95",,,,0,,567
Trinidad and Tobago,TTO,Population and Housing Census,2011,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD East,20-24,,"2008,601","118,18",,0,1,0,,5278
Trinidad and Tobago,TTO,Population and Housing Census,2011,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD East,25-29,,"2006,657","90,26",,0,1,0,,5278
Trinidad and Tobago,TTO,Population and Housing Census,2011,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD East,30-34,,"2004,35","84,04",,0,1,0,,5278
Trinidad and Tobago,TTO,Population and Housing Census,2011,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD East,35-39,,"2001,775","76,64",,0,1,0,,5278
Trinidad and Tobago,TTO,Population and Housing Census,2011,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD East,40-44,,"1998,941","73,51",,0,1,0,,5278
Trinidad and Tobago,TTO,Population and Housing Census,2011,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD East,45-49,,"1995,739","64,96",,0,1,0,,5278
Trinidad and Tobago,TTO,Multiple Indicator Cluster Survey,2011,Under-five Mortality Rate,Total,Indirect,MICS,Summary Birth Histories,CD East,0-4,,"2009,788","36,42","10,10",1,0,0,,5037
Trinidad and Tobago,TTO,Multiple Indicator Cluster Survey,2011,Under-five Mortality Rate,Total,Indirect,MICS,Summary Birth Histories,CD East,5-9,,"2006,754","36,46","9,21",1,0,0,,5037
Trinidad and Tobago,TTO,Multiple Indicator Cluster Survey,2011,Under-five Mortality Rate,Total,Indirect,MICS,Summary Birth Histories,CD East,10-14,,"2003,54","32,81","7,13",1,0,0,,5037
Trinidad and Tobago,TTO,Multiple Indicator Cluster Survey,2011,Under-five Mortality Rate,Total,Indirect,MICS,Summary Birth Histories,CD East,15-19,,"2000,204","37,85","7,07",1,0,0,,5037
Trinidad and Tobago,TTO,Multiple Indicator Cluster Survey,2011,Under-five Mortality Rate,Total,Indirect,MICS,Summary Birth Histories,CD East,20-24,,"1996,648","44,99","7,49",1,0,0,,5037
Trinidad and Tobago,TTO,Multiple Indicator Cluster Survey,2006,Under-five Mortality Rate,Total,Indirect,MICS,Summary Birth Histories,CD East,0-4,,"2004,2","34,44","9,92",1,0,0,,1915
Trinidad and Tobago,TTO,Multiple Indicator Cluster Survey,2006,Under-five Mortality Rate,Total,Indirect,MICS,Summary Birth Histories,CD East,5-9,,"2001,2","39,77","8,12",1,0,1,,1915
Trinidad and Tobago,TTO,Multiple Indicator Cluster Survey,2006,Under-five Mortality Rate,Total,Indirect,MICS,Summary Birth Histories,CD East,10-14,,"1998,1","27,75","4,97",1,0,1,,1915
Trinidad and Tobago,TTO,Multiple Indicator Cluster Survey,2006,Under-five Mortality Rate,Total,Indirect,MICS,Summary Birth Histories,CD East,15-19,,"1994,9","31,99","5,80",1,0,1,,1915
Trinidad and Tobago,TTO,Multiple Indicator Cluster Survey,2006,Under-five Mortality Rate,Total,Indirect,MICS,Summary Birth Histories,CD East,20-24,,"1991,6","28,87","5,21",1,0,1,,1915
Trinidad and Tobago,TTO,Multiple Indicator Cluster Survey,2000,Under-five Mortality Rate,Total,Indirect,MICS,Summary Birth Histories,CD East,0-4,,"1998,1","19,00","7,92",1,0,0,,1938
Trinidad and Tobago,TTO,Multiple Indicator Cluster Survey,2000,Under-five Mortality Rate,Total,Indirect,MICS,Summary Birth Histories,CD East,5-9,,"1995,2","30,70","12,33",1,0,1,,1938
